ASN,Name,Country,Source_List,Is_High_Value_Target,Target_Type
AS2527,"SO-NET Sony Network Communications Inc., JP",JP,Unknown,False,
AS2535,"BP - BP America, Inc., US",US,Unknown,False,
AS25353,"BAR-AS Weidenweg 235, CH",CH,Unknown,False,
AS25369,"BANDWIDTH-AS, GB",GB,Unknown,False,
AS25379,"PEKITEL-AS, RU",RU,Unknown,False,
AS254,"OPENTEXT - Attachmate Corp., US",US,Unknown,False,
AS25486,"LUN-AS Lightup Network Solutions GmbH & Co. KG, DE",DE,Unknown,False,
AS25512,"CDT-AS The Czech Republic, CZ",CZ,Unknown,False,
AS25532,"MASTERHOST-AS Moscow, Russia, RU",RU,Unknown,False,
AS2559,"VISANET-1 - VISA INTERNATIONAL SERVICE ASSOCIATION, US",US,Unknown,False,
AS25596,"CAMBRIUM-AS, NL",NL,Unknown,False,
AS25642,"SPIDERHOST - The Frohman Group Inc., US",US,Unknown,False,
AS25668,"CIPHERKEY - Cipherkey Exchange Corp., CA",CA,Unknown,False,
AS25780,"HUGESERVER-NETWORKS - HugeServer Networks, LLC, US",US,Unknown,False,
AS25820,"IT7NET - IT7 Networks Inc, CA",CA,Unknown,False,
AS25926,"HOSTUS-SOLUTIONS-LLC - Host, US",US,Unknown,False,
AS260,"GTT-DXB - GTT Americas, LLC, US",US,Unknown,False,
AS2603,"NORDUNET, DK",DK,Unknown,False,
AS26042,"FIBERSTATE - FiberState, LLC, US",US,Unknown,False,
AS2606,"WIFIBER, ES",ES,Unknown,False,
AS26068,"ONSH-NET-CHGO-BLK01 - OnShore, Inc., US",US,Unknown,False,
AS2611,"BELNET, BE",BE,Unknown,False,
AS2614,"ROEDUNET, RO",RO,Unknown,False,
AS262170,"Visualhosting.net, AR",AR,Unknown,False,
AS262287,"Latitude.sh LTDA, BR",BR,Unknown,False,
AS262603,"GX INTERNET E WEB HOSTING SERV DE INFORMATICA LTDA, BR",BR,Unknown,False,
AS26277,"SERVERPOINT - ServerPoint.com, US",US,Unknown,False,
AS262978,"Centro de Tecnologia Armazem Datacenter Ltda., BR",BR,Unknown,False,
AS262990,"VIRTUAL CENTER HOSTING TECNOLOGIA EIRELI, BR",BR,Unknown,False,
AS263032,"VERO S.A, BR",BR,Unknown,False,
AS263093,"Hostgator Brasil Ltda, BR",BR,Unknown,False,
AS263237,"PowerHost Telecom SPA, CL",CL,Unknown,False,
AS26347,"DREAMHOST-AS - New Dream Network, LLC, US",US,Unknown,False,
AS2636,"LOUISVILLE-MSD-ASN-01 - LOUISVILLE AND JEFFERSON COUNTY METROPOLITAN SEWER DISTRICT, US",US,Unknown,False,
AS263608,"WSNET TELECOM LTDA ME, BR",BR,Unknown,False,
AS263702,"GRUPO ZGH SPA, CL",CL,Unknown,False,
AS26381,"HSBC-COM - HSBC Technology & Services USA Inc, US",US,Unknown,False,
AS263812,"SONDATECH S.A.S., AR",AR,Unknown,False,
AS26383,"ASNET - Baxet Group Inc., US",US,Unknown,False,
AS2640,"AMESLAB-AS - Ames Laboratory, US",US,Unknown,False,
AS26400,"IAMOTEL - IAMO Communications Inc, US",US,Unknown,False,
AS264009,"INFIX TELECOM LTDA, BR",BR,Unknown,False,
AS26481,"REBEL-HOSTING - Rebel Hosting, US",US,Unknown,False,
AS26484,"EVANS-ASN-1 - Columbia County Board of Education, US",US,Unknown,False,
AS26496,"AS-26496-GO-DADDY-COM-LLC - GoDaddy.com, LLC, US",US,Unknown,False,
AS26527,"LIGHTWAVE-NETWORKS - LightWave Networks, US",US,Unknown,False,
AS26548,"PUREVOLTAGE-INC - PureVoltage Hosting Inc., US",US,Unknown,False,
AS267,"NETHER-NET - Nether.Net, US",US,Unknown,False,
AS2675,"CDAGOVN - Shared Services Canada, CA",CA,Unknown,False,
AS267546,"GOIAS CONECT TELECOM EIRELI - ME, BR",BR,Unknown,False,
AS2683,"RADIO-MSU MSU, RU",RU,Unknown,False,
AS26832,"RICAWEBSERVICES - Rica Web Services, CA",CA,Unknown,False,
AS26848,"PFG-ASN-1 - Principal Financial Group, Inc., US",US,Unknown,False,
AS268482,"Connect Telecomunicacoes LTDA, BR",BR,Unknown,False,
AS268581,"QNAX LTDA, BR",BR,Unknown,False,
AS26978,"QTS-PHX - Quality Technology Services, LLC, US",US,Unknown,False,
AS270,"AS270 - National Aeronautics and Space Administration, US",US,Unknown,False,
AS27005,"PNPT-ASN - Pinpoint Communications, Inc., US",US,Unknown,False,
AS27175,"ATNETHOST-AS02 - AtNetHost LLC, US",US,Unknown,False,
AS27176,"DATAWAGON - DataWagon LLC, US",US,Unknown,False,
AS27223,"LOATHING - Bare Metal Hosting, US",US,Unknown,False,
AS27229,"WEBHOST-ASN1 - Webhosting.Net, Inc., US",US,Unknown,False,
AS27257,"WEBAIR-INTERNET - Webair Internet Development Company Inc., US",US,Unknown,False,
AS2732,"VALLIANT-TEL - Valliant Telephone Co INC, US",US,Unknown,False,
AS27323,"SERVERSTADIUM - Wowrack.com, US",US,Unknown,False,
AS27357,"RACKSPACE - Rackspace Hosting, US",US,Unknown,False,
AS27364,"ACS-INTERNET - Armstrong, US",US,Unknown,False,
AS27411,"LEASEWEB-USA-CHI - Leaseweb USA, Inc., US",US,Unknown,False,
AS27589,"MOJOHOST - MOJOHOST, US",US,Unknown,False,
AS27597,"SITESERVER-IDC1 - Siteserver, Inc., US",US,Unknown,False,
AS27640,"GIGASNET-AS - GIGAS HOSTING USA, LLC, US",US,Unknown,False,
AS27651,"ENTEL CHILE S.A., CL",CL,Unknown,False,
AS27715,"Locaweb Servicos de Internet SA, BR",BR,Unknown,False,
AS27747,"Telecentro S.A., AR",AR,Unknown,False,
AS278,"Universidad Nacional Autonoma de Mexico, MX",MX,Unknown,False,
AS27823,"Dattatec.com, AR",AR,Unknown,False,
AS28099,"iHosting Servicios Internet Ltda., CL",CL,Unknown,False,
AS28110,"NAVEGALO S.A., CR",CR,Unknown,False,
AS28216,"Host One Servicos de Internet Ltda, BR",BR,Unknown,False,
AS28258,"VERO S.A, BR",BR,Unknown,False,
AS28333,"LOCAL DATACENTER SOLUCOES EM COMUNICACAO LTDA, BR",BR,Unknown,False,
AS2856,"BT-UK-AS BTnet UK Regional network, GB",GB,Unknown,False,
AS2857,"RLP-NET, DE",DE,Unknown,False,
AS28573,"Claro NXT Telecomunicacoes Ltda, BR",BR,Unknown,False,
AS286,"KPN, US",US,Unknown,False,
AS2860,"NOS_COMUNICACOES, PT",PT,Unknown,False,
AS2864,"ALJASKA-AS, UA",UA,Unknown,False,
AS28640,"VIPWAY Telecomunicacoes Ltda, BR",BR,Unknown,False,
AS28685,"ASN-ROUTIT, NL",NL,Unknown,False,
AS2872,"NCTY, TR",TR,Unknown,False,
AS28725,"CETIN-AS, CZ",CZ,Unknown,False,
AS28747,"EASYHOST-COLO-AS, BE",BE,Unknown,False,
AS28753,"LEASEWEB-DE-FRA-10, DE",DE,Unknown,False,
AS28855,"OCTOPUCE-AS Customers , FR",FR,Unknown,False,
AS28997,"NEDCOMP-AS, NL",NL,Unknown,False,
AS29066,"VELIANET-AS velia.net Internetdienste GmbH, DE",DE,Unknown,False,
AS29067,"UATLD-AS UA ccTLD Manager, UA",UA,Unknown,False,
AS2907,"SINET-AS Research Organization of Information and Systems, National Institute of Informatics, JP",JP,Unknown,False,
AS29073,,,Unknown,False,
AS29075,"IELO IELO Main Network, FR",FR,Unknown,False,
AS29097,"HOSTPOINT-AS, CH",CH,Unknown,False,
AS29119,"SERVIHOSTING-AS AireNetworks, ES",ES,Unknown,False,
AS29134,"IGNUM-AS Czech Republic, CZ",CZ,Unknown,False,
AS29140,"HOSTSERVER-AS Hostserver GmbH, DE",DE,Unknown,False,
AS29141,"BKVG-AS, DE",DE,Unknown,False,
AS29169,"GANDI-AS Domain name registrar - www.gandi.net, FR",FR,Unknown,False,
AS29182,"RU-JSCIOT, RU",RU,Unknown,False,
AS292,"ESNET-WEST - ESnet, US",US,Unknown,False,
AS29222,"INFOMANIAK-AS, CH",CH,Unknown,False,
AS29278,"RACKHOST-HU-AS RACKHOST Zrt., HU",HU,Unknown,False,
AS2928,"COAT - Burlington Coat Factory Warehouse, US",US,Unknown,False,
AS29287,"AT-WZN-AS Wien Energie, AT",AT,Unknown,False,
AS29302,"HSI-EUROPE, US",US,Unknown,False,
AS29311,"SOLVINITY-, NL",NL,Unknown,False,
AS29314,"VECTRANET-AS Al. Zwyciestwa 253, 81-525 Gdynia, Poland, PL",PL,Unknown,False,
AS29331,"FDC-NETWORK, DK",DK,Unknown,False,
AS29354,,,Unknown,False,
AS29447,"TIF-AS Iliad Italia S.p.A, FR",FR,Unknown,False,
AS29452,"SECURA-AS www.securahosting.com, GB",GB,Unknown,False,
AS29465,"VCG-AS, NG",NG,Unknown,False,
AS29518,"BREDBAND2, SE",SE,Unknown,False,
AS29550,"SIMPLYTRANSIT, GB",GB,Unknown,False,
AS29551,"HGCOMP-ASN, DE",DE,Unknown,False,
AS29580,"A1BG_RSG A1 EAD, BG",BG,Unknown,False,
AS29691,"NINE, CH",CH,Unknown,False,
AS29695,"ALTIBOX_AS Norway, NO",NO,Unknown,False,
AS29713,"ELIA-60 - Reliable Hosting Services, US",US,Unknown,False,
AS29748,"QTS-ASH - Quality Technology Services, LLC, US",US,Unknown,False,
AS29802,"HVC-AS - HIVELOCITY, Inc., US",US,Unknown,False,
AS29838,"AMC - Atlantic Metro Communications II, Inc., US",US,Unknown,False,
AS29854,"WESTHOST - WestHost, Inc., US",US,Unknown,False,
AS29869,"DOTBLOCK-3 - HostRocket.com, Inc., US",US,Unknown,False,
AS29883,"AS-IHS - Internet Hosting Servers, CA",CA,Unknown,False,
AS30036,"MEDIACOM-ENTERPRISE-BUSINESS - Mediacom Communications Corp, US",US,Unknown,False,
AS30058,"FDCSERVERS - FDCservers.net, US",US,Unknown,False,
AS30083,"AS-30083-US-VELIA-NET - velia.net, DE",DE,Unknown,False,
AS30152,"PALA-BAND-OF-MISSION-INDIANS - Pala Band Of Mission Indians, US",US,Unknown,False,
AS30176,"AS-PRIORITYCOLO - Priority Colo Inc, CA",CA,Unknown,False,
AS30235,"TWINSERVERS - Twinservers Hosting Solutions Inc., US",US,Unknown,False,
AS30475,"WEHOSTWEBSITES-COM - Handy Networks, LLC, US",US,Unknown,False,
AS3060,"SC-YORKTECH - York Technical College, US",US,Unknown,False,
AS30600,"AS-CMN - Metronet, US",US,Unknown,False,
AS3061,"PDNPVD-1 - ProvDotNet LLC, US",US,Unknown,False,
AS30633,"LEASEWEB-USA-WDC - Leaseweb USA, Inc., US",US,Unknown,False,
AS30693,"AS30693 - Eonix Corporation, US",US,Unknown,False,
AS30722,"VODAFONE-IT-ASN, IT",IT,Unknown,False,
AS30736,"ASERGO-AS, DK",DK,Unknown,False,
AS30764,"PODA-AS, CZ",CZ,Unknown,False,
AS30766,"GGEWNET-AS Dammstrasse 68, DE",DE,Unknown,False,
AS30798,"TNNET-AS TNNet Oy Main network, FI",FI,Unknown,False,
AS30823,"AUROLOGIC aurologic GmbH, DE",DE,Unknown,False,
AS3083,"CREDITSUISSEGROUP-AS Credit Suisse Group, CH",CH,Unknown,False,
AS30836,"NET23-AS, HU",HU,Unknown,False,
AS30849,"HOST-AS, UA",UA,Unknown,False,
AS30860,"YURTEH-AS, UA",UA,Unknown,False,
AS30900,"WEBWORLD-AS ta Web World Ireland, IE",IE,Unknown,False,
AS30998,"NAL-AS, NG",NG,Unknown,False,
AS31027,"GLOBALCONNECT-AS31027, DK",DK,Unknown,False,
AS31034,"ARUBA-ASN, IT",IT,Unknown,False,
AS31103,"KEYWEB-AS, DE",DE,Unknown,False,
AS31148,"FREENET_LLC, UA",UA,Unknown,False,
AS31240,"NOT_USED, RU",RU,Unknown,False,
AS31334,"KABELDEUTSCHLAND-AS, DE",DE,Unknown,False,
AS31371,"WISSENSCHAFTSLADEN-AS Germany, DE",DE,Unknown,False,
AS31472,"VOICEHOST, GB",GB,Unknown,False,
AS31590,"RACKHOSTING-AS, DK",DK,Unknown,False,
AS31659,"BELOW-ZERO, GB",GB,Unknown,False,
AS31698,,,Unknown,False,
AS317,"DNIC-ASBLK-00306-00371 - United States Department of Defense DoD, US",US,Unknown,False,
AS3173,"STANLEYWORKS-BE-AS, CH",CH,Unknown,False,
AS31736,"SENSELAN-AS senseLAN GmbH, CH",CH,Unknown,False,
AS31863,"DACEN-2 - Centrilogic, Inc., US",US,Unknown,False,
AS31898,"ORACLE-BMC-31898 - Oracle Corporation, US",US,Unknown,False,
AS31981,"BLUETOWERHOSTING-ASN - BlueTower Hosting LLC, US",US,Unknown,False,
AS32097,"WII - WholeSale Internet, Inc., US",US,Unknown,False,
AS3213,"BOGONS-ASN, GB",GB,Unknown,False,
AS32133,"AS-TING-BACKBONE - Ting Fiber Inc., US",US,Unknown,False,
AS3214,"XTOM xTom GmbH, DE",DE,Unknown,False,
AS3215,"France Telecom - Orange, FR",FR,Unknown,False,
AS3216,"SOVAM-AS, RU",RU,Unknown,False,
AS32167,"LSHIY-USER-CONTENT - LSHIY LLC, US",US,Unknown,False,
AS32181,"ASN-GIGENET - GigeNET, US",US,Unknown,False,
AS3223,"VOXILITY, GB",GB,Unknown,False,
AS32244,"LIQUIDWEB - Liquid Web, L.L.C, US",US,Unknown,False,
AS32275,"MCKINSEY-US-STP - McKinsey & Company, Inc., US",US,Unknown,False,
AS32306,"FALCK-MOBILE-HEALTH-CORP - Falck USA, Inc., US",US,Unknown,False,
AS3232,"ORG-ML847-RIPE, GB",GB,Unknown,False,
AS32329,"MONKEYBRAINS - Another Corporate ISP, LLC, US",US,Unknown,False,
AS32338,"HOSTISERVER - Hostiserver Ltd, AI",AI,Unknown,False,
AS32374,"NUCLEARFALLOUT-LAX - Nuclearfallout Enterprises, Inc., US",US,Unknown,False,
AS32400,"HWSERVICES-32400 - Ntirety, Inc., US",US,Unknown,False,
AS3242,"ASN-ITNET, IT",IT,Unknown,False,
AS3243,"MEO-RESIDENCIAL, PT",PT,Unknown,False,
AS32475,"SINGLEHOP-LLC - Internap Holding LLC, US",US,Unknown,False,
AS32489,"AMANAHA-NEW - Amanah Tech Inc., CA",CA,Unknown,False,
AS3249,"ESTPAK, EE",EE,Unknown,False,
AS32613,"IWEB-AS - Leaseweb Canada Inc., CA",CA,Unknown,False,
AS32647,"CRUCIALWEBHOST - Crucial Web Hosting, Ltd., US",US,Unknown,False,
AS3265,"XS4ALL-NL Amsterdam, NL",NL,Unknown,False,
AS3269,"ASN-IBSNAZ, IT",IT,Unknown,False,
AS32740,"SLIQUA - Sliqua Enterprise Hosting, Inc., US",US,Unknown,False,
AS32751,"NUCLEARFALLOUT-SEA - Nuclearfallout Enterprises, Inc., US",US,Unknown,False,
AS327705,"FUTA, NG",NG,Unknown,False,
AS327784,"FIDELITY-BANK, NG",NG,Unknown,False,
AS32780,"HOSTINGSERVICES-INC - Hosting Services, Inc., US",US,Unknown,False,
AS327813,"HA-VPS-NET, ZA",ZA,Unknown,False,
AS327942,"LANDMARK-UNIVERSITY, NG",NG,Unknown,False,
AS328035,"Zeta-Web-Nigeria-AS, NG",NG,Unknown,False,
AS328364,"Host-Africa-AS, ZA",ZA,Unknown,False,
AS328366,"FirstnetTechnology-AS, ZA",ZA,Unknown,False,
AS3287,"REDLINE-AS REDLINE, RU",RU,Unknown,False,
AS32872,"DIFF-COMP-01 - Difficult Computing, LLC, US",US,Unknown,False,
AS328720,"Xpedite-Systems, ZA",ZA,Unknown,False,
AS32911,"DEDIPOWERUSA - Pulsant LTD, US",US,Unknown,False,
AS3292,"TDC TDC AS, DK",DK,Unknown,False,
AS3301,"TELIANET-SWEDEN Telia Company, SE",SE,Unknown,False,
AS3303,"SWISSCOM Swisscom Switzerland Ltd, CH",CH,Unknown,False,
AS33070,"RMH-14 - Rackspace Hosting, US",US,Unknown,False,
AS33083,"AXCELX-NET - AxcelX Technologies LLC, US",US,Unknown,False,
AS33182,"DIMENOC - HostDime.com, Inc., US",US,Unknown,False,
AS3320,"DTAG Internet service provider operations, DE",DE,Unknown,False,
AS33251,"AS-TIERP-33251 - TierPoint, LLC, US",US,Unknown,False,
AS33260,"HOSTASAURUS - Miva Merchant, Inc., US",US,Unknown,False,
AS33287,"COMCAST-33287 - Comcast Cable Communications, LLC, US",US,Unknown,False,
AS3329,"HOL-GR Athens, Greece, GR",GR,Unknown,False,
AS33302,"D102-COS-1 - Data102, US",US,Unknown,False,
AS33322,"NDCHOST - Network Data Center Host, Inc., US",US,Unknown,False,
AS33330,"CLOUDRADIUM-ASN - CloudRadium L.L.C, US",US,Unknown,False,
AS33387,"NOCIX - Nocix, LLC, US",US,Unknown,False,
AS33438,"DATUM-CLOUD - Datum, US",US,Unknown,False,
AS33480,"WEBWERKSAS1 - Web Werks, US",US,Unknown,False,
AS33490,"COMCAST-33490 - Comcast Cable Communications, LLC, US",US,Unknown,False,
AS33491,"COMCAST-33491 - Comcast Cable Communications, LLC, US",US,Unknown,False,
AS3352,"TELEFONICA_DE_ESPANA, ES",ES,Unknown,False,
AS33552,"FLUIDHOSTING - Fluid Hosting LLC, US",US,Unknown,False,
AS33569,"ALLHOSTSHOP - ALLHOSTSHOP.COM, US",US,Unknown,False,
AS33588,"BRESNAN-33588 - Charter Communications LLC, US",US,Unknown,False,
AS336,"DNIC-ASBLK-00306-00371 - United States Department of Defense DoD, US",US,Unknown,False,
AS3365,"SEESIP-1-3365 - Seesip Inc., US",US,Unknown,False,
AS33650,"COMCAST-33650 - Comcast Cable Communications, LLC, US",US,Unknown,False,
AS33651,"CMCS - Comcast Cable Communications, LLC, US",US,Unknown,False,
AS33652,"CMCS - Comcast Cable Communications, LLC, US",US,Unknown,False,
AS33657,"CMCS - Comcast Cable Communications, LLC, US",US,Unknown,False,
AS3366,"A2I-WEST - a2i communications, US",US,Unknown,False,
AS33660,"CMCS - Comcast Cable Communications, LLC, US",US,Unknown,False,
AS33661,"CMCS - Comcast Cable Communications, LLC, US",US,Unknown,False,
AS33667,"CMCS - Comcast Cable Communications, LLC, US",US,Unknown,False,
AS33668,"CMCS - Comcast Cable Communications, LLC, US",US,Unknown,False,
AS33705,"DIGITAL-SHAPE-TECHNOLOGIES - Digital Shape Technologies Inc., CA",CA,Unknown,False,
AS33724,"BIZNESSHOSTING-DBA-VOLICO - VOLICO, US",US,Unknown,False,
AS33785,"CITYNET, EG",EG,Unknown,False,
AS3379,"KAISER-NCAL - Kaiser Foundation Health Plan, Inc., US",US,Unknown,False,
AS33796,"BNAA-AS, DK",DK,Unknown,False,
AS33837,"PRQ-AS PRQ VPN Network, SE",SE,Unknown,False,
AS3388,"UNM-AS - University of New Mexico, US",US,Unknown,False,
AS33885,"OWNIT Katarinavagen 15, SE",SE,Unknown,False,
AS33891,"CORE-BACKBONE CORE-BACKBONE GMBH GLOBAL NETWORK, DE",DE,Unknown,False,
AS339,"DNIC-ASBLK-00306-00371 - United States Department of Defense DoD, US",US,Unknown,False,
AS33915,"TNF-AS, NL",NL,Unknown,False,
AS340,"DNIC-ASBLK-00306-00371 - United States Department of Defense DoD, US",US,Unknown,False,
AS34001,"LIVAS-NET-AS Used by LIVAS NET LLC, Riga ,Latvia. Peering with, LV",LV,Unknown,False,
AS3401,"SEATTLE - City of Seattle, Dept. of Admin. Services, US",US,Unknown,False,
AS34011,"GD-EMEA-DC-CGN1, DE",DE,Unknown,False,
AS342,"DNIC-ASBLK-00306-00371 - United States Department of Defense DoD, US",US,Unknown,False,
AS34222,"ZONER-AS, CZ",CZ,Unknown,False,
AS34224,"NETERRA-AS, BG",BG,Unknown,False,
AS3428,"ESNET-AS - ESnet, US",US,Unknown,False,
AS34288,"AS34288 EDU-ZG-CH - Public Schools in the Canton of Zug, CH",CH,Unknown,False,
AS34305,"BASEIP, NL",NL,Unknown,False,
AS34432,"PHH-AS, DE",DE,Unknown,False,
AS34541,"ONLINESOLUTIONS-AS, FI",FI,Unknown,False,
AS3462,"HINET Data Communication Business Group, TW",TW,Unknown,False,
AS34649,"HOST365, GB",GB,Unknown,False,
AS34665,"PINDC-AS, RU",RU,Unknown,False,
AS3470,"DNIC-AS-03470 - United States Department of Defense DoD, US",US,Unknown,False,
AS34700,"CITYNET-AS Maxnet LLC, UA",UA,Unknown,False,
AS34702,"WAVECOM-AS, EE",EE,Unknown,False,
AS34745,"TELEWARE, GB",GB,Unknown,False,
AS3477,"NOAA-NWAVE - National Oceanic and Atmospheric Administration, US",US,Unknown,False,
AS34779,"T-2-AS AS set propagated by T-2 d.o.o., SI",SI,Unknown,False,
AS348,"DNIC-ASBLK-00306-00371 - United States Department of Defense DoD, US",US,Unknown,False,
AS34878,"KIT Karlsruhe Institute of Technology, DE",DE,Unknown,False,
AS3491,"PCCWG-APAC-HK PCCW Global HK Ltd., HK",HK,Unknown,False,
AS34911,"ASELDATA, CZ",CZ,Unknown,False,
AS34927,"IFOG-GMBH, CH",CH,Unknown,False,
AS34971,"PDDA-AS, IT",IT,Unknown,False,
AS34989,"SERVETHEWORLD-AS, NO",NO,Unknown,False,
AS350,"DNIC-ASBLK-00306-00371 - United States Department of Defense DoD, US",US,Unknown,False,
AS35017,,,Unknown,False,
AS35041,"NET-BINERO-STHLM1, SE",SE,Unknown,False,
AS351,"DNIC-ASBLK-00306-00371 - United States Department of Defense DoD, US",US,Unknown,False,
AS35100,"PATRIKWEB-CORE, SE",SE,Unknown,False,
AS35179,"KORBANK-AS Korbank S. A., PL",PL,Unknown,False,
AS35277,"-Reserved AS-, ZZ",,Unknown,False,
AS35278,"SPRINTHOST, RU",RU,Unknown,False,
AS35295,"PETERHOST-PITER, RU",RU,Unknown,False,
AS35366,"ISPPRO-AS ISPPRO-AS covers the networks of ISPpro, DE",DE,Unknown,False,
AS35415,"WEBZILLA, NL",NL,Unknown,False,
AS35425,"BYTEMARK-AS, GB",GB,Unknown,False,
AS35426,"NEXTMAP, FR",FR,Unknown,False,
AS35432,"CABLENET-AS, CY",CY,Unknown,False,
AS35434,"PIRXNET-AS, PL",PL,Unknown,False,
AS35467,"DDF-AS, NL",NL,Unknown,False,
AS35470,"XL-AS, NL",NL,Unknown,False,
AS3549,"LVLT-3549 - Level 3 Parent, LLC, US",US,Unknown,False,
AS35492,"FUNKFEUER, AT",AT,Unknown,False,
AS3551,"Universidad Tecnologica de Panama, PA",PA,Unknown,False,
AS35518,"SASAG, CH",CH,Unknown,False,
AS35540,"OVH-TELECOM, FR",FR,Unknown,False,
AS3559,"KORNET-AS-KR Korea Telecom, KR",KR,Unknown,False,
AS35592,"COOLHOUSING-AS Vinohradska 190, CZ",CZ,Unknown,False,
AS3561,"CENTURYLINK-LEGACY-SAVVIS - CenturyLink Communications, LLC, US",US,Unknown,False,
AS35612,"NGI-AS, IT",IT,Unknown,False,
AS35661,"VIRTUASYS-EU Lift weight. Push bytes. Never drop. Repeat., FR",FR,Unknown,False,
AS35662,"IOMARTHOSTING European Network, GB",GB,Unknown,False,
AS35672,"LOURO, IN",IN,Unknown,False,
AS35680,"VOLIA, UA",UA,Unknown,False,
AS35699,"ADAMOEU-AS Adamo Telecom Iberia S.A., ES",ES,Unknown,False,
AS357,"DNIC-ASBLK-00306-00371 - United States Department of Defense DoD, US",US,Unknown,False,
AS35758,"HQSERV_NETWORKS, IL",IL,Unknown,False,
AS35908,"VPLSNET - Krypt Technologies, US",US,Unknown,False,
AS35913,"DEDIPATH-LLC - DediPath, US",US,Unknown,False,
AS35914,"ARMOR-DEFENSE - Armor Defense Inc, US",US,Unknown,False,
AS35916,"MULTA-ASN1 - MULTACOM CORPORATION, US",US,Unknown,False,
AS35974,"QTS-EEM - Quality Technology Services, LLC, US",US,Unknown,False,
AS36007,"KAMATERA - Kamatera, Inc., US",US,Unknown,False,
AS36024,"AS-TIERP-36024 - TierPoint, LLC, US",US,Unknown,False,
AS36077,"MEMC-1 - Mitchell Electric Membership Corporation, US",US,Unknown,False,
AS36114,"VERSAWEB-ASN - VegasNAP, LLC, US",US,Unknown,False,
AS3614,"DELL-BLK - Dell, Inc., US",US,Unknown,False,
AS36149,"HAWAIIAN-TELCOM - Hawaiian Telcom Services Company, Inc., US",US,Unknown,False,
AS36236,"NETACTUATE - NetActuate, Inc, US",US,Unknown,False,
AS36290,"THECABLE-STKITTS-01 - The Cable of St. Kitts, KN",KN,Unknown,False,
AS36351,"SOFTLAYER - IBM Cloud, US",US,Unknown,False,
AS36352,"AS-COLOCROSSING - HostPapa, US",US,Unknown,False,
AS36375,"UMICH-AS-5 - University of Michigan, US",US,Unknown,False,
AS36408,"CDNETWORKSUS-02 - CDNetworks Inc., US",US,Unknown,False,
AS36493,"295CA-TOR-ASN - FIBERNETICS CORPORATION, CA",CA,Unknown,False,
AS36536,"ENTERHOST-AS - Enterhost, US",US,Unknown,False,
AS36666,"GTCOMM - GloboTech Communications, CA",CA,Unknown,False,
AS36791,"PDXHOSTING - Portland Internet Hosting LLC, US",US,Unknown,False,
AS3685,"BUFFALO-ASN - State University of New York at Buffalo, US",US,Unknown,False,
AS36850,"UNC-CH - University of North Carolina at Chapel Hill, US",US,Unknown,False,
AS36873,"VNL1-AS, NG",NG,Unknown,False,
AS36887,"-Reserved AS-, ZZ",,Unknown,False,
AS36920,"KKON, NG",NG,Unknown,False,
AS36970,"interswitch, NG",NG,Unknown,False,
AS37018,"GALAXYBB-AS, NG",NG,Unknown,False,
AS37088,"VDT-AS, NG",NG,Unknown,False,
AS37153,"xneelo, ZA",ZA,Unknown,False,
AS37170,"UNILAG, NG",NG,Unknown,False,
AS37209,"HYPERIA, NG",NG,Unknown,False,
AS37218,"University-of-Dodoma, TZ",TZ,Unknown,False,
AS3722,"NETACTUATE - NetActuate, Inc, US",US,Unknown,False,
AS37230,"SWIFTTALK, NG",NG,Unknown,False,
AS37248,"PHASE3TEL, NG",NG,Unknown,False,
AS37269,"ICSL, NG",NG,Unknown,False,
AS37280,"BCL, NG",NG,Unknown,False,
AS37308,"COOLLINK, NG",NG,Unknown,False,
AS37347,"NGCOM, NG",NG,Unknown,False,
AS37377,"Futurecom, NG",NG,Unknown,False,
AS37472,"NIGCOMSAT, NG",NG,Unknown,False,
AS37506,"Zinox, NG",NG,Unknown,False,
AS37518,"FIBERGRID, SC",SC,Unknown,False,
AS37521,"Internet-Solutions-, NG",NG,Unknown,False,
AS37540,"WINROCK-, NG",NG,Unknown,False,
AS3758,"SINGNET SingNet, SG",SG,Unknown,False,
AS37611,"AFRIHOST-SP, ZA",ZA,Unknown,False,
AS37643,"-Reserved AS-, ZZ",,Unknown,False,
AS37661,"NRaE1-AS, NG",NG,Unknown,False,
AS37680,"COOL-IDEAS, ZA",ZA,Unknown,False,
AS37692,"NetStack-AS, ZA",ZA,Unknown,False,
AS37714,"BITFLUX, NG",NG,Unknown,False,
AS378,"MACHBA-AS ILAN, IL",IL,Unknown,False,
AS3786,"LGDACOM LG DACOM Corporation, KR",KR,Unknown,False,
AS3790,"RADIOGRAFICA COSTARRICENSE, CR",CR,Unknown,False,
AS38001,"NEWMEDIAEXPRESS-AS-AP NewMedia Express Pte Ltd, SG",SG,Unknown,False,
AS38107,"CDNETWORKS-AS-KR CDNetworks, KR",KR,Unknown,False,
AS3813,"SOGANG-AS-KR Sogang University, KR",KR,Unknown,False,
AS38136,"AKARI-NETWORKS-AS-AP Akari Networks, HK",HK,Unknown,False,
AS38195,"SUPERLOOP-AS-AP Superloop, AU",AU,Unknown,False,
AS38279,,,Unknown,False,
AS3842,"RAMNODE - InMotion Hosting, Inc., US",US,Unknown,False,
AS38421,"MIRAEASSETUY-AS-KR Mirae Asset Investment Management Co., Ltd., KR",KR,Unknown,False,
AS38731,"VTDC-AS-VN Vietel - CHT Compamy Ltd, VN",VN,Unknown,False,
